text,labels
قبيح الوجه هو نفسه قبيح الكلام.لذلك اقول لكل قذر معفن مثلك.الخلا يا حفيد مسيلمة.نقول يقول التاريخ يقول ءجيب لك فيديو.بكل تاكيد انت لا تقرا التاريخ لان تاريخ جدك مسيلمة يقول انه اوحي اليه قران غير قران محمد المصطفى الهاشمي.عما الدحديرة يا سفير مسيلمة. 🔫 💃 💩,1
القصيم غبار 😣,0
"يا مطرود الظاهر انك ناسي, منه العميد يا الضعيف يا مطرود ويا موقووف اذا سمحت لك هيئة الرياضة ذاك الوقت نرد عليك رسمي بس ذلحين يالفاغر ما عندك الا تويتر يالضعيف تتنفس فيه يا الرخمه يا رمه وش تاريخ الفقر عطني يالله ترشيح وواسطه يا الضعيف بس اخر زمن",1
"ي لطيف ع قلة الحياء اللي قاعده تصير 👎 👎, نسال الله السلامه والستر. بايع الكليجا",1
بصكه كف وهو نايم واذا قام اقوله اسم الله عليك شكل كابوس 👊,1
لا ممنوع الا ذا 😓 😫 😠 😡,0
انا شفت ناس مريضه حيل بس مثل اللي يغلط عليك ويزعل بنفس الوقت ماشفت 💩,1
"رسميا موقع مكاني ينضم لقائمة محاربي الاهلي, التذاكر قبل كم ساعه نازلة ومن حقارتهم ماعملوا اعلان لها 💦 👊 جمهور الاهلي كونو...",1
"بينما انا قاعدة بالبنك ناطرة دوري 😊, سمعت موظفة عم تلقي محاضرة طبية لزبون سعل عدة مرات قدامها 😷 و بلشت تحكيلو عن فوائد الدوش البارد ليروح الحساسية 🤧 و يقضي عليها و عم تحكيلو عن تجربتها الفاشلة مع Claritin و loratin 😐 البنك مش مستوصف 😒 كلو دكاترة 🧐",0
🤔 🐸 العبي بعيد ي شاطره,0
حبيبي يا عم رضا 😂 😍 بس في الحوار ده ما ينفعش العالم كلو يموتو 😂 🤢,0
يعني مرتضى حلو? انها اشياء لا تشتري يا عزيزي يا تاخده كله يا تسيبه كله هتقولي هو اللي ينفع يبقي انت مؤيد للقذارة والسفالة والانحطاط الاخلاقي الغير موجود في اي مكان في العالم كله الا في الزمالكشوفت له فيديو قبل ماتش حس,1
ربنا يگفينا شر اللي عامل نفسه بيحبنااا!. 👎 😏,0
يا كافر يا زنديق يا مرتد ياانت عاوز يبقى عندنا ديمقراطيةزى الكفرة اللى ما يعرفوش ربنا,1
"يا ولد ستين, قصدك ماشفتش الفيديوهات و هم يتباهو بالقصف في الفجر من منصات الجراد, تى نوض يا قذر و يا وسخ يا عديم المروءة يا للي الشبشب انظف منك و الزامل ارجل منك تفو",1
ابي اسحب الاسبوع كله 😡,0
اهم شي تشطبو الصليب يا جاهل بس يا عيب الشوم عليكن يا ابن الاشرفيه حمدلله نتخبت الصحناوي لانو عا بتخايل لو انتخبت واحد جاهل متلك,1
تفوتني محاضرتين بسبب اني انام بلمكتبه ولا فوق كذا ليا وجهه ادور ع كلاسي 🙂 🖕 🖕 💔 فكيو ماي لايف,1
يارجال انت لو خايف على مصلحة الاتحاد مافتحت الموضوع الى مابعد بطوله الملك للاسف كنت احترمك كاعلامي اتحادي 👎,0
يا عالم يا معرصة يا ولاد الكلب يا اوساخ يا زبالة الزبالة تفو عليكوا انتوا وحكامكم,1
😷 🤧 اف,0
الطيور على اشكالها يالواطي تقع 😷,1
غروم اركدي ولا جييت 👊 ✊,0
من عنده حركه الضفدع اللي صارت بالملعب? 🐸 الفيحاء الاهلي,0
بدات حجوزات كاس العالمخل عيدك بين اهلك وناسك 😞 اما كورة في العيد وفي مكان بعيد كلام فاضي 👎,0
مو غلطي اذا الشارع كله مافي موقف وبعضها سيارات قديمة وتاخذ بعض المواقف 😡,0
اقول وين النعال 👞 حطوا على هاذ المستشرف يع بس يع 😷,1
هيا تعال 🤗 👊,0
شفت فيديو كيف البنات مجتمعات ويصارخوا 👎 والرجال تلثم وتفشل. وربي شي يفشل. استحيت وانا مالي دخل 🤦 ♀ ️ 💔 مخفات راح الحياء! ترا. جمال الانثى بثقلها وحياها 👌 بايع الكليجا,1
اتحدى احد فيكم يكمل لاخر الفيديو اذا ماحس انه بيرجع انا مافهم شي 🤮,0
بنقلع لدوام 🖕 ☻,1
حسبي الله عليها 😡,0
تعليق الدراسة ياربي اش ذا الخبر الزين 😣 😣 😢 مبروك للجميع وويكند سعيد على قلوبكم يارب 🌹 🌹 💐,0
مشافيح 🤢 مرة يفشلوو,1
بايع الكليجا فشلتونا يا خروف انتي و هي 😤,1
بالله مين يحس انك ازعاج 😐 👞 gt; الشعور ذا خلاني اخرب علاقاتي مع نص الشعب 😂 👊,0
الوشوم الكثيره تقرفني 😷,0
تشبيك 2018 💩,1
واقفين قدام الاستاد اربع ساعات يا دوله يا بنت الوسخه عشان بس عايزين نشجع فرقتنا,1
اصدقا الوناسه وينهم تزوجوا وعقلوا وصاروا ثقيلين كانهم ملكوا الدنيا 🤢,0
صلاه الجنازه القادمه انت عوذا 😡,0
بنشتغل عشان نجيب قروش نمشي بيها الشغل 🐸,0
-كنت مروقه قبل لا يسنب ابشرك -اشكرك على هالمعلومه 🥵 -وهذا ايش? يا ام كرامه صفر يا تبعيه يا بقره يا همجيه يا اللي مالك كلمه ولا راي,1
اصدقا الوناسه وينهمكلهم نفسيات 👊,1
يلا يا خاين يا ابن الكلب يا هربان يا جبان اتفو علي شكلك انا مش عارفه انت قادر علي النفاق ده ازاي مهم تعمل انت...,1
كل الاشياء القديمة حلوة الا صورنا واحنا صغار تجيب مغص بالعين 🌚 💔. 🐸 😂,0
ع اساس انا راعية غنم 😂 👊,0
قروب احرار فلسطين كل يوم تذدادين شموخا عزتا وكرامة ✌ وهم خسة نذالة وخذلانا 👊,1
سبحان من زين النساء بالجلحات 🐸 😂,0
سامجه 😷 😷,1
الكلام الي ينقال عنكم انكم اطفال لو وصلت اعماركم الاربعين وزود لاطرت عليهم قالو فشلتونا مافشلنا الا انتم يا الطواقي يا اخر حبه انت وياه,1
تطلع غصب عن افمك 🤢,1
يرجعون يكتبون حقد وحقودين 😤 هذا ظلم مو حقد فرقوا. 👊 👊,0
الحين انتي يا وحده من الثنتين يا قصيميه يا مصرية يا الدبه البيضاء تحريات ك,1
بايع الكليجا طيب نفس الشي يوم جت بنت ترامب ولا حليمه ولا احد الفاشينستات على الاقل البنات ماطلعن قصايد وشيلات وخطبنه بالملايين 😂 😂 👊,0
واضاف قائلا يا حوله يا بنت الكلب.,1
و انت طيب يا دوحا يا واحشنا كلنا فشخ مش هنتنازل غير انك تيجي حفلة التخرج معانا يا ابن الدلتا البار 😂 ❤ ️,1
يافرحة ماتمت 👎,0
الله ياخذهم كرهونه بلمسلسل واهتمامهم بلشخصيات عاديه 😤,1
radiation يا جماعه بيزود نسبه الاصابه ب cancer زي ما حصل في قنبله هيروشيما والناس ماتت .راوند جراحه عامه. باخد غياب تلات مرات في اليوم 💩 💩,0
اصلا كذا والا كذا الوضع طفره. فاا بصور الشاشه واذا توظف وريته المنشن وعنه م اقتنع 😤,0
شوي الا زياده عن حده 🔪,0
يلعن امكم م بيقيتو احد 🖕 😡,1
لقطة جولاق ما حمستني قهرتني 😭 💔 💔 الصور 💩,0
بعذرك والله 😷,0
الفيفا يرد احتجاج الهلال صحيحلو تكلمون ترامب الدوري نصراوي غصبا عنكم يا زلايب يا صغير الرياض,1
اسوء انواع العلاقات العلاقة اللى هى لا راضيه تنتهى ولا راضيه ترجع زى الاول. 🐸 😊 👌,0
انا الواتساب كله اكرهه الا المضحك اما ترويع وقتل وخطف اكره هالاسلوب والقروبات ومشاكلهم اللي ماتخلص ازعاج والله 😣,0
ملينا من كتر ما بتعملو تحديثات و اخر شي لا تعويض ولا بتخصمو من الفاتورة شييعني انا مالي مضطرة ادفع عن ساعات و ايام ئعدت فيا بدون نت مع انو بالاسم مشركة معكون بالنت ما شاء الله عليكون لما تطلع الفاتورة بتاكلو راسنا لحتى نسددا و انتو تبعتو رسايل اما تعوضونا بتصيرو ما بتعرفو 😡 😡,0
انا بروح اسلم نفسي ابيهم يحجزون سيارتي عشان اتادب وانقرص لاني وايد التهي بالتليفون وانا اسوق وبغيت اسوي مصيبة 😡 😡 التليفون بلشه,0
بايع الكليجامره مره مره فوق ماتتصورون تافهيين للاسف 👎 وش عليكم منه جميل ولا بشع وش بيفيدكم جماله مثلا! هذي مو دروبك يا اخت الاسلام يوسف عليه السلام مع انه ماخذ نصف جمال العالم مع كذا الله مامدح جماله بل مدح تقواه وعفته .فوقوا على نفسكم شوي.,0
ه شكلك طلعت من رعايه وتعلقت بسهم ثاني 😂 ابعد بعيد 😷,0
صيح يا 🦄,1
محاذره 🤢,0
بايع الكليجاعليه الحرام يوم شفت الفديو تذكرت الغنم يوم اجيب لها العلف اقسم بالله انحلال غير طبيعي لاسف البنات خفيفات عقل خلف الله على من رباكم 👎,1
📸 صورة تعكس الروح الجماعية للكتيبة الباريسية 👊,0
مش خايفة 👊 ه,0
اقطعي العلاقه يلي بيننا ماحسبتك كذا تاكلي ذا الشي 😂 😂 🤢,0
😡 تلعبي ورقتي ضدي?,0
وش هالعقليه الزباله واذا يعني تعدى عمرها الثلاثين! م تعيش لنفسها ولعيالها ولا لازم ترجع له وتربي عياله وتجلس عند رجله مب مجبوره تصبر عليه ابد ابد ابد! دامه مب رجال ولا هو قد المسؤؤليه تتطلق وربي يعوضها ب اللي احسن منوه 🔪,1
